developer,sentiment_analysis
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2
"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",1
Cloud 9 Studio,2
BlueGiant Interactive,0
Subset Games,0
Subset Games,2
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,1
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,1
Subset Games,0
Subset Games,1
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,1
Subset Games,0
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,0
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,1
Subset Games,1
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,1
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,1
Subset Games,0
Subset Games,2
Subset Games,1
Subset Games,2
Subset Games,1
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,0
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,1
Subset Games,2
Subset Games,2
Subset Games,2
Subset Games,1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",0
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",1
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
"Gearbox Software,Aspyr (Mac &amp; Linux)",2
